name,adjoe,adjde,barthag,record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Mexico St.",101.53670868768,113.17632482951,0.22303684481994,3–7,3,10,48,52.4,27,35.1,15.2,13.7,25.1,31.2,65,48.2,51,31.7,36.4,10,8.2,42.3,52.3,35.3,38.7,64.4,,,,2024,,,,-5.2,57.9,71.5
"Ball St.",100.10486195158,107.89024569658,0.29706646857604,4–6,4,10,47.5,50.1,37.9,25,16.6,18.2,26.5,31,67.7,46.5,49.1,32.9,34.5,8,9.2,52.8,47.4,37,36.4,68.2,,,,2024,,,,-5,75.8,68.6
Milwaukee,108.81772836735,112.81217346939,0.39781566303397,8–2,8,10,52.3,49.1,38.8,30.6,17.3,14,37.4,29.6,71.3,55.9,50.5,30.6,31.1,10.3,9.7,53,55.8,36.2,37.9,71.9,,,,2024,,,,-1,75.2,71.1
Portland,107.44841761048,113.7083469058,0.34271962039884,4–6,4,10,49.7,56.6,26.4,14.4,13,10.4,22.9,26.9,64.7,46.8,52.7,35.6,41.3,4.1,9.8,52.3,53.8,43.6,42.5,65,,,,2024,,,,-2.9,73.2,75.8
Albany,107.44599394273,113.5862662752,0.34544910106578,2–8,2,10,52.2,53.1,20.9,40.8,14.7,16.8,27.5,29.4,73.5,51.9,56.6,35.2,30.3,7.3,11.2,39.3,45,39.9,31.4,72.2,,,,2024,,,,-6.6,75,75
"Washington St.",112.22676,97.11452,0.84067399772929,6–4,6,10,48.7,50.6,29.8,29.5,18.8,15.6,36.4,24.6,64.9,49.9,50.9,31,33.3,10.2,5.9,49.6,47.6,34.9,28.4,63.9,,,,2024,,,,0.3,73.1,67.3
"Tarleton St.",112.61309,105.70783,0.67430220087216,7–3,7,10,51.9,50.6,32.5,27.2,13.6,19.3,28.5,30.3,69.9,53.7,52.1,32,31.9,9.8,6.7,53,43.1,31.9,34.9,69,,,,2024,,,,-1.8,77.3,71.4
"San Francisco",114.39866089732,99.578401905643,0.83139648815526,5–5,5,10,53.7,51.3,21.6,40.2,13.7,16.9,24.5,27.6,66.2,53,50.3,36.4,35.4,8,6,54.3,51,39.2,35.6,66.3,,,,2024,,,,-1.2,73.8,71.4
Bucknell,97.32608524131,103.0189957326,0.34214879806294,5–5,5,10,50,45.2,26.6,30.6,17.6,16.8,26.1,28.9,62.9,52.3,48.2,31.7,27.1,10.5,12.1,51.9,59.1,48.5,39.5,64.8,,,,2024,,,,-4.2,65.5,66.9
Connecticut,129.8959019918,92.319916816121,0.98067696017411,9–1,9,10,56.3,44.5,28.2,26.5,13,13.7,33,25.4,65.6,59.1,43.5,34.5,30.9,14,8.2,66.3,41.9,38.7,35.3,65.9,,,,2024,,,,4.3,76.9,78.7
"Southern Indiana",100.51859715592,115.64521609279,0.16629461836554,2–8,2,10,47.3,49.4,41,53.1,16.6,16.9,26.1,30.6,69.1,46,50,32.9,32.2,8,11.8,44.2,49.6,38.3,37.4,69,,,,2024,,,,-7,75.8,77
"Florida Gulf Coast",102.65570532905,104.52223389206,0.44837969582676,5–5,5,10,54.1,49.2,22.6,26.7,16.2,16.6,26.8,28.5,65.5,53.8,50.1,36.4,31.9,11.6,7,42.6,51.6,37.9,41.5,64.2,,,,2024,,,,-4.1,73.6,71.2
"San Jose St.",100.42443943943,108.63073692421,0.28837052535284,1–9,1,10,48,56.1,19.1,35.6,16.2,16.5,18.2,29.7,64.9,48.7,53.4,31.3,40.2,7.1,8.8,53.6,67.2,38.6,40.2,66.5,,,,2024,,,,-5,73.6,70.6
"Utah Valley",100.40956990497,96.027503532644,0.62554767673474,7–3,7,10,49.4,44.2,24.3,29.9,17.5,17,32,24.9,67.3,50,43.8,31.7,30,13.7,6.7,58.2,62.6,23.6,30.9,67.1,,,,2024,,,,-1.7,63.7,71.3
Missouri,109.73556165537,107.52227843114,0.55831277103726,0–10,0,10,47.9,54,41.6,48.6,18.4,16.7,26.1,38.2,68.4,50.1,53.5,29.4,36.4,12.9,12.8,43.2,54,36.9,40.1,67.3,,,,2024,,,,-5.2,81.1,71
Cincinnati,113.36539,93.02332,0.90672678268024,6–4,6,10,51.4,47.5,21.5,33.5,16.4,18.4,31.8,26.9,67.7,52.2,44.2,33.6,35.5,12.2,9.3,50.9,55.6,41.7,37,67.9,,,,2024,,,,0.6,71.1,75.9
"South Dakota St.",110.72835636364,101.67992979798,0.72718267637569,8–2,8,10,57.6,50.1,31.6,22.6,15.6,15,21.1,21.3,65.8,57.5,51.1,38.5,32.6,8.1,6.7,45,45.1,42.5,47.1,66.5,,,,2024,,,,-0.2,74.4,72.5
"Boston University",103.73321372958,111.27953145062,0.30840976198128,7–3,7,10,51.5,51,33.8,37.7,17.1,17.7,28,26.8,64.2,50.2,49.1,35.7,35.9,13.3,9.1,58.8,48.7,40.5,40.4,65.7,,,,2024,,,,-2.5,80.7,64.9
"Air Force",107.02737506197,115.78483496161,0.28813421905402,1–9,1,10,52.3,57.8,25.4,45.9,17.9,16.3,21.6,34.2,61.5,54.5,59.3,33.3,36.4,9.7,13.3,57.4,43.8,49.7,32.3,61.4,,,,2024,,,,-5.2,67.4,77
"Texas Tech",114.5404,99.20869,0.83923847684051,5–5,5,10,49.6,50.5,35.8,31.7,17.9,15.4,28.7,29.9,68.9,50.3,53.6,32.4,30.1,4.2,9.2,56,48.1,42.8,36.7,69,,,,2024,,,,0.4,79.4,75.1
Bradley,109.26672204082,96.368474489796,0.80915776070771,6–4,6,10,52.4,44.5,28.6,37.5,17.8,16.8,25.4,27.6,66.8,52,43.7,35.3,30.5,13.5,7.9,47.2,46.7,40.5,40,67.3,,,,2024,,,,-1,80.4,73.7
Troy,108.57502997122,102.04058230937,0.67124354852178,6–4,6,10,50.9,49.7,42.2,41.8,19.4,21.8,33.7,33.3,71.2,51.8,48.3,33,35.2,8.4,10.5,45.2,42.6,38.3,32.2,71.1,,,,2024,,,,-2.6,75.7,72.5
Gonzaga,131.13059073019,101.42443491624,0.95045766880473,9–1,9,10,61.5,48.1,29.2,23.8,13,14.7,32.1,31.5,66.8,59.6,43.7,44.2,37.5,11.1,4.5,57.7,55.2,28.2,34.7,68,,,,2024,,,,2.8,77.2,68.2
"South Florida",115.33667,100.25464,0.83363809075236,7–3,7,10,53.1,47.8,41.1,37.3,15.5,17.7,27.5,32.9,69.6,51.1,47.2,37.1,32.5,9.2,8.5,58,47.8,43.7,38.5,69.2,,,,2024,,,,-0.4,75.5,67
Stonehill,93.825729519028,118.68831944644,0.062784184246085,2–8,2,10,49,54.3,24.1,25.5,18.1,16.1,24.9,27.3,65.9,52.9,50,29.8,39.8,7.8,12.2,58.3,58.2,47.3,43.8,66.5,,,,2024,,,,-7.5,69.6,69.2
"Loyola MD",93.347820485243,112.38077622226,0.10584113051204,3–7,3,10,44.7,52.7,30.8,34.3,17.4,15.8,30.2,21.9,63.9,41.8,54.7,32.9,32.8,5.7,10.3,52.8,51.6,38.6,36.2,65.9,,,,2024,,,,-6.4,67.4,72.1
Belmont,113.22242533552,96.165797991917,0.86734966389267,8–2,8,10,56.5,44.1,30.5,25.3,15.4,14.3,23,27,71.3,57,44.8,37.3,28.6,8.4,9,56.7,51,45.3,37.2,72.1,,,,2024,,,,-0.1,72.2,70.7
Siena,92.662916022347,115.15902403788,0.07589500148148,1–9,1,10,44.8,51,27.3,28.2,20.8,14.6,32,30.3,64.3,44.1,51.1,30.7,33.9,11,8.1,54.7,56.6,36.4,38.4,64.5,,,,2024,,,,-8,76.5,74.7
"Southern Utah",102.54723923436,111.57863016098,0.27474721625475,2–8,2,10,49.3,51.4,32.6,31.9,18,16.3,26.9,32.9,71.6,51.9,49.4,29.6,38.4,8.4,8.2,51.7,48.4,34.6,25.6,70,,,,2024,,,,-6.3,68,71.2
Pittsburgh,124.4065306365,100.20277503705,0.92330521313146,7–3,7,10,53.7,52,24.7,34.7,10.8,15.5,28,22.9,65,48.8,53.6,39.9,32.6,9.2,8.8,50.9,53,44.1,34.5,65,,,,2024,,,,1.6,74,77.8
Montana,110.51368,109.96647,0.51426708855895,7–3,7,10,58.5,47,33.2,35.1,17.8,12.5,23.7,31.6,66.1,59.9,47.8,37.6,30.2,6.4,6.3,51.9,36.1,40.2,32.8,66.7,,,,2024,,,,-2,79.5,71.4
"LIU Brooklyn",93.867930296472,108.44742840009,0.15971738624944,3–7,3,10,47.6,48.6,33.2,46.9,20,17.5,30.6,25,72.5,46,50.3,34.9,30.4,11,10.3,54.9,54.8,24.3,35.3,72.4,,,,2024,,,,-6.3,62.7,66.4
Massachusetts,110.96508707758,101.41809431794,0.73780424537195,6–4,6,10,49.5,48.7,32.7,35.9,16.7,16.2,34.1,29.1,65.9,51.6,49.6,30.9,31.6,7.4,9.6,55.4,56.1,40.6,37,66.7,,,,2024,,,,-1.4,70,72
"Mount St. Mary's",103.94961495837,110.0061726827,0.3427085956635,4–6,4,10,56.1,50.9,27.2,23.1,20.6,14.9,28,26.3,70.5,53.5,48.8,41.1,36,10.4,6.7,47.2,50.9,31.6,39.5,70.4,,,,2024,,,,-5.1,73.5,74.7
Bryant,101.91539115232,103.32260237836,0.46065609918336,6–4,6,10,51.9,46.3,29,29.1,16.5,16.3,23,28.3,74.4,53.3,44.4,32.9,33.2,15.6,7.5,48.8,43.7,35.2,36,73.8,,,,2024,,,,-2.8,70.2,73.2
Syracuse,120.10144093772,106.67895013115,0.79623029363817,6–4,6,10,56.5,56.6,35.2,26,14,19.4,19.3,33.5,70,56.4,55.8,37.8,38.8,7.9,6.4,48.1,51,31.7,35.9,69.9,,,,2024,,,,-0.2,73.5,81.3
"Jacksonville St.",103.40990302966,108.54146098205,0.36425063434458,3–7,3,10,46.7,54.4,42.4,32.1,19.2,17.6,34.9,22,67,44.6,50.7,34.9,40.6,9.9,7.4,46.2,50.4,26.8,35.9,66.2,,,,2024,,,,-5.5,69.1,72.1
"McNeese St.",111.298038268,98.029622900351,0.81150699933569,9–1,9,10,54.4,47.4,38.3,34.3,13,24.1,34.3,31.1,67.6,54.3,47.3,36.4,31.6,12.7,8.5,53.5,55.9,35.1,46.9,66.2,,,,2024,,,,0.2,70.2,71
Quinnipiac,106.38015038498,105.36106922618,0.52764594238702,5–5,5,10,51,48.1,24.6,30.1,16.9,18,32.5,28.1,69.1,49.8,45.3,35.6,35.4,8.6,11.7,52.3,47.5,32.9,35.6,70.2,,,,2024,,,,-4.1,74.8,76.4
"Rhode Island",103.30862222222,108.21317491228,0.36972511451076,2–8,2,10,49.8,53.2,38.6,29.2,17.6,14,26.1,27.7,69.5,50.7,55.1,32.2,33.7,9,13.2,47.6,57.7,35.4,41.9,69.3,,,,2024,,,,-5.6,69.1,66.9
"High Point",113.11044229266,106.36178844985,0.66983983438561,7–3,7,10,52.2,48.1,35.2,38.5,16.4,14.5,37,28.8,69,53.6,48.4,33.6,31.7,7.7,7.4,41.8,41.9,42,29.5,69.9,,,,2024,,,,-1.9,78.8,68.5
Radford,109.18562505162,116.05919514944,0.33134991877504,3–7,3,10,50.2,53,32.2,27.4,14.5,14.6,32.3,36.6,64.9,50.2,55,33.3,33.7,8.9,6.8,39.1,51.3,28.7,45,64.8,,,,2024,,,,-5.5,73,64.9
"East Tennessee St.",105.9500044898,104.01193959184,0.55287871183299,6–4,6,10,50,52.6,37.9,39.9,18.4,20.9,37,29.2,69.8,47.6,53.8,35.9,33.9,11.9,10,44.5,47.4,38.1,41.5,68.2,,,,2024,,,,-2,63.1,69.3
Duquesne,107.92654,93.47814,0.83927138309733,9–1,9,10,51,48.5,26.2,31.3,17.2,19.3,30.8,28.4,63.8,49.4,51.1,35.9,29.9,12.7,10,55.8,55.6,35.5,41.9,64.4,,,,2024,,,,2.7,75.3,74.5
"Virginia Tech",118.2168,102.52277,0.83726343439556,5–5,5,10,53.1,52.4,29.7,29.7,13.5,15,22.3,24.8,68.8,57.5,53.3,30.7,33.7,5.6,9.5,53.8,48.7,39.2,31.7,69.1,,,,2024,,,,-0.8,78.9,77.3
VCU,113.05495,98.85255,0.82401838818838,6–4,6,10,53.3,49.6,33.5,33.4,18,18.6,26.9,27.4,64.8,53.5,49,35.3,33.6,14.4,6,51.5,54.8,47.5,45,65.5,,,,2024,,,,-0.3,75.6,72.9
"North Dakota St.",101.13567000796,110.7272339454,0.26076816370257,5–5,5,10,54.8,51.8,29.1,22.4,17.8,12.3,23.8,22.4,64.2,54.8,50.3,36.5,36.1,3.6,8,39.6,37.9,38.2,39,64.9,,,,2024,,,,-4,76.3,72
"Northwestern St.",96.153945676648,109.36006955734,0.18542799526753,3–7,3,10,47.5,47.4,36.2,47.4,17.2,19.9,32.4,34.7,66.5,47.5,48.1,31.7,30.8,8.8,11.8,42.2,49.4,27.9,37.2,66.1,,,,2024,,,,-6.4,63.1,66.4
Fairfield,107.376,109.5047,0.44379999812914,7–3,7,10,50,53.3,29.3,23.8,13.5,20.1,26.7,28.2,67.2,51.4,53.4,32.2,35.4,5.7,9.9,45.1,48.7,45.5,37.6,68.4,,,,2024,,,,-1.9,76.4,67.9
Arkansas,115.46056326531,105.25325204082,0.74353736980673,4–6,4,10,51.8,52.5,44.3,48.5,16,15.2,23.4,31.8,72.4,54.4,55.6,31.3,30.3,12.5,8.2,46.5,43.8,34.7,30.7,72,,,,2024,,,,-1.5,84.4,72.3
"Cal St. Bakersfield",104.02117413917,107.32707141321,0.41100942359466,4–6,4,10,50.1,49.3,34.5,50.7,19.3,18.1,32.8,25.6,66.2,47.8,49.2,37.2,33,9.7,7.5,45.5,50.5,28.6,36.2,66.1,,,,2024,,,,-4.5,77.7,77.6
"George Washington",110.0431203027,116.3330004365,0.34542253647909,1–9,1,10,52.3,54.8,30.4,24.8,14.6,11.1,23.5,27.3,65.8,48.7,53.2,37.7,38.4,8.7,10.3,48.8,51,46,37.1,66.3,,,,2024,,,,-6.2,75.9,78.7
"UNC Asheville",104.93646792845,106.51789457798,0.45710177599073,7–3,7,10,52.1,49.1,35.4,32.4,15.3,18.5,24.2,30.9,67.9,53.1,46.4,33.8,35.8,12,7.6,60.5,50,39.6,37.3,68.1,,,,2024,,,,-1.9,76.1,67.2
Dayton,117.81843505155,104.71269742268,0.79513004029841,6–4,6,10,56.9,52.8,35.2,25,17.5,16.3,24.4,24.4,65.9,53.5,54,40.9,34.1,9.9,13.4,55.9,54.1,44,43.6,66.1,,,,2024,,,,-0.5,76.1,78.3
"Stephen F. Austin",97.927391914894,103.62733212766,0.34285200857175,4–6,4,10,47.4,51.6,43.8,39.1,20.9,22.8,28.5,32.2,67.6,45.4,48.8,34.5,37.3,8.5,12,52.2,57.7,31.5,38.8,66.7,,,,2024,,,,-3.8,67.9,73.5
"Arkansas St.",112.89274,105.52052,0.68495256485784,7–3,7,10,49.8,51.6,30.4,26.1,14.2,15,35.7,24.6,68.8,51.7,50.1,31.3,37.2,9.8,11.5,49.6,36.6,38.3,26.1,67.9,,,,2024,,,,-1,71,75.6
Army,89.875118235658,111.04142520896,0.080761495625691,4–6,4,10,48.3,49.5,26,29.8,17.5,16.1,23,24.8,62,47.9,50,32.6,32.6,13.2,9.3,52.7,57,41.9,42.6,63.3,,,,2024,,,,-5.6,59,75.2
"Southeast Missouri St.",93.110714147659,114.27663289994,0.08662343793096,2–8,2,10,45.6,50.6,26.4,40.9,14.6,16.6,23.5,30.7,68.6,44.3,53.9,32.4,29.1,5.8,9,48.1,48.8,30.2,32.4,68.7,,,,2024,,,,-7.2,75,73.5
Binghamton,102.82355340608,108.97562504823,0.33888599056396,5–5,5,10,51.7,48.7,32.9,34.3,18.1,12.9,27.9,21.8,67.6,52.3,46.6,33.5,34.5,9.9,13,54.6,40.2,31.7,40.7,65.1,,,,2024,,,,-3.9,69.4,77.3
"George Mason",109.82251346902,99.88844137036,0.74844443673727,5–5,5,10,51.4,49.2,38,31,20.7,17.2,32.7,26.6,62.4,53.2,47.4,32.3,34.3,12.3,11.1,45.2,57.5,37.6,44.3,62.3,,,,2024,,,,-2.4,73.3,71.8
"Old Dominion",97.136156463285,108.38520667979,0.22094870521873,1–9,1,10,45.9,49.5,29.2,42.5,15.7,17.3,25.8,31.9,70.3,45.4,47.8,31.2,35.1,13,11.5,38.5,52.5,36.1,35.1,70,,,,2024,,,,-7.3,66.5,70.2
"Green Bay",101.00180825533,112.05602121284,0.23247364968777,5–5,5,10,49.8,50.3,35.7,36.1,15.9,14.6,28,29,67,52.7,53.9,31.2,29.3,4.9,13.8,53.9,51.9,48.1,35.6,66,,,,2024,,,,-4,71.7,76.4
"UNC Greensboro",110.26206672004,109.9934746072,0.50701142032165,5–5,5,10,55.1,53.1,27.3,37.6,18.3,19,30.5,29.4,64.9,49.3,48.1,41.3,40.2,8.8,5.7,54.2,50.4,45.8,41.6,64.4,,,,2024,,,,-3.5,78,75.8
"Little Rock",107.90644963549,102.68074527009,0.63896167291899,8–2,8,10,55.8,44.9,28.4,27.6,17.6,18.2,29.8,29.1,66.9,55.6,43.1,37.7,31.6,15.3,7.5,50.9,51.3,26.1,40.7,67.9,,,,2024,,,,-1.2,81.8,69.6
Detroit,102.43999398894,116.93934868049,0.1791158159487,1–9,1,10,54.5,56,33.8,30,18.5,16.9,23.7,35,67.7,58.2,58.2,32.2,34.9,8.2,7.4,46.9,50.5,37.1,36.9,66.3,,,,2024,,,,-7.5,72.9,79.4
"Austin Peay",113.81533018483,123.10226410918,0.28863159811801,7–3,7,10,54,55.3,41.2,38.2,11.6,12.9,30.3,30.4,67.3,53.3,54.7,37.1,37.7,3.9,11.5,35,35.7,33,30.8,66.6,,,,2024,,,,-2.4,79.7,72.7
Rutgers,100.90799649473,95.328596666667,0.65793658634713,3–7,3,10,44,50.3,31.2,41.6,15.3,21.2,26.9,32.7,66.6,43,46.2,30.7,37.8,16.3,11.7,53.5,60.3,30.8,39.1,68,,,,2024,,,,-2.2,66.3,69.4
"Nicholls St.",107.51194384191,109.17086118692,0.4560907075555,7–3,7,10,56.2,48.6,39.5,45.5,20.7,16.2,28.1,27.9,67.7,52,51.1,40.9,29.5,7.6,12.9,56,48.8,44.6,36.1,68.1,,,,2024,,,,-1.6,73.8,71
"Sacramento St.",102.12603038255,107.61347134752,0.35391158197144,4–6,4,10,52.1,54.5,35,32.2,21.8,18.6,34.8,26.1,65.6,48.2,58,38.4,33.2,8.5,10,55.5,54.2,41.9,42.2,64.9,,,,2024,,,,-4.8,71.1,73.5
"William & Mary",98.887021529541,108.83056064802,0.24939097078907,2–8,2,10,45.7,48.8,24.2,37,15.9,14.5,30.5,32.3,64.8,44.8,48.8,31.1,32.4,5.1,16.5,51.9,44.9,47.8,33,65.6,,,,2024,,,,-6.3,66.4,72.9
Colgate,101.74148530612,101.06692183673,0.51911589243895,8–2,8,10,55.2,47.2,34.3,21.2,14.5,16.2,21.7,23.6,65.3,58.9,47.8,31.6,31,11.3,5.6,50,47,32.2,41.8,66.8,,,,2024,,,,-1,67,65
USC,111.90636452611,97.28205779712,0.8334878814173,6–4,6,10,52.5,52.5,33.5,32.8,16.5,20.2,22.9,31.9,68.7,51.6,50.1,36,37.4,14,8,57.2,58.9,34.5,40.1,67.2,,,,2024,,,,1,68.1,75
Merrimack,94.352352050384,101.49466917977,0.30171259595768,8–2,8,10,50.8,47.2,34.5,30.8,18.9,23.8,23.1,31.7,68.8,51,48.1,33.8,30.1,10.5,10.5,48.1,52.7,43.3,29.9,68.1,,,,2024,,,,-1.7,75.4,64.9
UNLV,112.3617865267,94.100406722986,0.88489840137385,7–3,7,10,50.3,45.4,40.9,28.8,18.4,16.3,32.1,30.5,63.7,48.1,47.5,36.2,28.5,14.7,9.4,44.5,62.5,34.5,44.2,65.3,,,,2024,,,,0.5,77.2,75.8
"Illinois St.",107.79452884742,108.347977032,0.48528093991717,4–6,4,10,51.7,51,31.1,21.6,16.4,14.6,27,28.9,62.9,51.3,55.9,34.9,29.9,7.7,7.2,59.3,49.2,35.4,43.7,63,,,,2024,,,,-3.5,73.5,73.4
Manhattan,95.661662738205,116.08104469935,0.097535198271352,2–8,2,10,47,54.6,25,27,16.7,17.8,23,31.5,66.3,46.2,51.3,32.2,40.8,8.2,11.1,63.7,65.6,36.1,33.5,67.4,,,,2024,,,,-7.2,73.6,71.4
Princeton,113.95540638298,107.73725446809,0.65594723221862,8–2,8,10,54.3,55.1,30.3,27.9,9.6,17.5,22,22.2,66.4,55.6,58.7,35.5,33.5,1.9,8.4,54.9,50,53.2,42.2,67.2,,,,2024,,,,-0.6,80.3,70.4
Utah,115.59084,98.40914,0.86419927454391,6–4,6,10,55.1,48.2,27.3,27.5,15.2,12.4,26.1,24.3,70.4,55,48.9,36.7,31,9.4,7.8,59.7,44.8,43.2,32,70.2,,,,2024,,,,-0.3,67.7,73.8
"Louisiana Tech",107.50391920162,104.26031990517,0.58717987889147,6–4,6,10,50.3,48,38.1,34,18.4,18,33.9,28.5,67.3,49.7,44.4,34.3,35.6,15.6,6.8,45.4,46.3,31.3,39.8,66.6,,,,2024,,,,-2.6,71.8,74.5
"Youngstown St.",106.43311505228,107.68390888727,0.4664606479714,6–4,6,10,48.6,50.3,34.2,30,15.1,15.6,36.1,29.9,70,51.7,50.1,29.5,33.8,11.3,8,48.2,54.7,42,37.6,69.7,,,,2024,,,,-2.8,77.8,72.2
Jacksonville,97.960391150484,108.61957066888,0.23364971408235,5–5,5,10,46.5,51.5,35.7,37.6,15.5,18.4,39.1,26.7,65.3,44.6,51.1,33.7,34.7,5.2,9.8,39.8,43.3,31.9,42.1,64,,,,2024,,,,-4.1,69.4,75.3
"Tennessee St.",97.080690209142,109.96198908056,0.19266107414141,5–5,5,10,48.4,47,41.2,44.5,21.5,17.4,30.2,31.2,69.5,50.4,45,29.8,33.8,9.7,10.3,46.8,52.4,34.9,34.5,69.5,,,,2024,,,,-4.3,76.1,73.4
Stanford,109.02597553621,103.43398712229,0.64691461771679,3–7,3,10,52.7,55,29.4,23.6,17.5,17.5,23.4,30.2,69.6,54.6,53.6,33.3,38.2,8.8,7.8,49.4,51,42.3,39.3,69.5,,,,2024,,,,-2.8,68.4,66.2
Longwood,109.68961117794,106.71112500303,0.57849208279205,7–3,7,10,52.9,54.9,39.4,43.8,18.7,19.6,34.9,27.9,66.5,48.9,53.8,40.9,37.4,5.8,9,50.6,55.8,31.8,47.2,66.9,,,,2024,,,,-0.7,75.2,71.1
"Sacred Heart",102.83708322405,111.98674368851,0.27285278094537,6–4,6,10,54.1,49.7,31.1,30.7,16,18.6,24.6,30.1,69.8,50.8,47.3,40,35.4,14.3,8.6,57.4,57.8,35.4,41,70.4,,,,2024,,,,-3.6,66.7,68.7
"Western Kentucky",108.36487828283,104.22165808081,0.61023898297294,5–5,5,10,52,50.6,33.5,35.4,17.8,18.4,28.7,25.1,74.6,52.7,47.4,33.8,36.5,10.8,12.6,45.6,52.3,33,43.5,75,,,,2024,,,,-3.2,76.3,64.5
"UT Arlington",119.5912679798,107.45639636364,0.7738953659611,8–2,8,10,57.7,50.2,40.1,45.3,18.9,18.7,33.4,28.2,71.5,57,50.3,39,33.3,10.8,10,59.4,56,43.2,37.9,71.1,,,,2024,,,,-0.4,76,76.5
Fordham,101.89178306122,102.27205897959,0.48929166552613,3–7,3,10,44.4,51.9,31.3,49.1,18.3,18.8,33.7,27.5,65.3,43.8,51.6,30.2,34.9,13,12.7,50.9,54.6,44.9,37.4,66.7,,,,2024,,,,-3.8,69.4,69.4
"Alabama St.",92.587425531915,109.66118991135,0.12495899653264,2–8,2,10,40.4,47.4,28.5,42.4,15.3,19.4,33.8,30.5,66.7,40.8,42.7,26.5,37.4,11,15.9,47.8,49.6,41.9,35.5,66.8,,,,2024,,,,-7.4,74.1,76.4
"Wichita St.",104.85871151515,102.30369737374,0.5704487526039,5–5,5,10,50.3,48,25.7,35.2,17.5,14.7,32,27.9,67.3,48,48.2,37.1,31.7,8.8,12.2,49.8,54.2,30.8,32.3,67.3,,,,2024,,,,-2.8,70.3,71.8
Oakland,108.55964213609,102.19937091641,0.66692352420921,8–2,8,10,53.1,48.4,34.2,25.8,14.7,15.7,29.1,27,67.5,49.2,47.8,38.7,32.9,10,10,59.9,63.6,43.6,38.4,65.8,,,,2024,,,,-0.3,76.1,74.8
"Boise St.",115.16380111192,97.7301932204,0.86848924780445,6–4,6,10,50.4,51,35.1,33.2,14.9,15.8,35.8,20.3,66.2,51.3,51.7,32.8,33.3,7.3,10.9,45.9,51.4,41.1,40.4,66.2,,,,2024,,,,-0.2,76.4,68.1
